episode_dqn,controller_dqn,seed,traffic_scenario,realized_scenario_dqn,avg_waiting_time_dqn,max_waiting_time_dqn,avg_queue_dqn,max_queue_dqn,throughput_dqn,episode_reward_dqn,departed_dqn,unfinished_dqn,pending_dqn,max_pending_dqn,collisions_dqn,teleports_dqn,duration_dqn,reward_queue_dqn,reward_waiting_dqn,reward_max_waiting_dqn,reward_switching_dqn,phase_changes_dqn,forced_changes_dqn,scheduled_dqn,not_inserted_dqn,route_sha256_dqn,model_index,model_source,episode_fixed,controller_fixed,realized_scenario_fixed,avg_waiting_time_fixed,max_waiting_time_fixed,avg_queue_fixed,max_queue_fixed,throughput_fixed,episode_reward_fixed,departed_fixed,unfinished_fixed,pending_fixed,max_pending_fixed,collisions_fixed,teleports_fixed,duration_fixed,reward_queue_fixed,reward_waiting_fixed,reward_max_waiting_fixed,reward_switching_fixed,phase_changes_fixed,forced_changes_fixed,scheduled_fixed,not_inserted_fixed,route_sha256_fixed
99,dqn,4009,left_heavy,left_heavy,15.132850241545894,88.0,10.441666666666666,20,190,-56.42022158158286,207,17,0,3,0,0,300.0,-39.15625075483695,-0.9908458341546066,-10.073124992591334,-6.200000000000003,31,7,207,0,36c9b78768625bca7cb2d8b1762c04ac809ec5787552f8cb42e8b8573ea54639,1,results\heldout_approach\dqn_s22\episodes.csv,99,fixed,left_heavy,27.67460317460317,166.5,17.44,31,157,-81.24739233253567,189,32,18,21,0,0,300.0,-50.66875067586079,-5.639683333184075,-18.33895832349081,-6.600000000000003,33,0,207,18,36c9b78768625bca7cb2d8b1762c04ac809ec5787552f8cb42e8b8573ea54639
100,dqn,4010,left_heavy,left_heavy,16.202439024390245,111.5,11.071666666666667,24,178,-60.13347562309285,205,27,0,3,0,0,300.0,-40.69375062780455,-1.382641667010466,-11.85708332827782,-6.200000000000003,31,6,205,0,cf83f25465a559603f633aa4ecc1236c3768b42b29f3b9e3ac7404cd6c53cdcf,1,results\heldout_approach\dqn_s22\episodes.csv,100,fixed,left_heavy,27.81318681318681,160.0,16.88,32,149,-76.99199699681702,182,33,23,26,0,0,300.0,-47.87500115344301,-5.551995829623047,-16.965000013750966,-6.600000000000003,33,0,205,23,cf83f25465a559603f633aa4ecc1236c3768b42b29f3b9e3ac7404cd6c53cdcf
101,dqn,4011,left_heavy,left_heavy,16.76525821596244,99.0,11.905,27,182,-61.95788864451609,213,31,0,2,0,0,300.0,-44.21250115521252,-1.267262498942727,-9.878124990360812,-6.600000000000003,33,5,213,0,5b4ea060ee788424ddc1d26de880d30cae3b643b59afd80bd8fc55ebf3e6675e,1,results\heldout_approach\dqn_s22\episodes.csv,101,fixed,left_heavy,22.997487437185928,141.5,15.256666666666666,28,163,-72.60798030997613,199,36,14,17,0,0,300.0,-46.54375113453716,-3.676312494710873,-15.787916680728078,-6.600000000000003,33,0,213,14,5b4ea060ee788424ddc1d26de880d30cae3b643b59afd80bd8fc55ebf3e6675e
102,dqn,4012,left_heavy,left_heavy,13.52054794520548,82.5,9.87,22,191,-54.37021755281675,219,28,0,7,0,0,300.0,-36.96875089686364,-0.9783416655969628,-9.623124990356162,-6.800000000000003,34,5,219,0,48e1695356aff10c45eb9c530aa21145c9c8a5a420f72c07ba53022357a5fa34,1,results\heldout_approach\dqn_s22\episodes.csv,102,fixed,left_heavy,26.84771573604061,162.5,17.633333333333333,34,161,-80.29284613173739,197,36,22,25,0,0,300.0,-50.84375027893111,-5.560970848815489,-17.288125003990707,-6.600000000000003,33,0,219,22,48e1695356aff10c45eb9c530aa21145c9c8a5a420f72c07ba53022357a5fa34
103,dqn,4013,left_heavy,left_heavy,12.021739130434783,87.5,7.373333333333333,18,178,-42.34311313320283,184,6,0,1,0,0,300.0,-27.65000063786283,-0.6204041651995799,-7.872708330140452,-6.200000000000003,31,8,184,0,3b3c83f73cb58e9cd51df4ab0da4e8414c85cfa6f33c5ec63321e5e751eceae5,1,results\heldout_approach\dqn_s22\episodes.csv,103,fixed,left_heavy,26.78531073446328,158.0,15.806666666666668,30,145,-73.87178828898399,177,32,7,10,0,0,300.0,-45.59375078231096,-4.769704157701198,-16.90833334897178,-6.600000000000003,33,0,184,7,3b3c83f73cb58e9cd51df4ab0da4e8414c85cfa6f33c5ec63321e5e751eceae5
104,dqn,4014,left_heavy,left_heavy,13.974885844748858,86.5,10.205,24,186,-56.05529657614608,219,33,0,5,0,0,300.0,-38.26250074664131,-1.0369625008730508,-9.555833328631708,-7.200000000000004,36,7,219,0,b9e650ca57f24f9d71347144ab15c2e463e2a7595703af926de35ffb5fc9e510,1,results\heldout_approach\dqn_s22\episodes.csv,104,fixed,left_heavy,26.291666666666668,153.5,16.83,31,158,-77.47898022939405,192,34,27,30,0,0,300.0,-49.11250106105581,-5.182729175076383,-16.58374999326187,-6.600000000000003,33,0,219,27,b9e650ca57f24f9d71347144ab15c2e463e2a7595703af926de35ffb5fc9e510
105,dqn,4015,left_heavy,left_heavy,21.617391304347827,114.5,16.575,39,195,-72.71885511246866,230,35,4,8,0,0,300.0,-49.95000097947195,-3.401354159627953,-12.767499973368828,-6.600000000000003,33,6,234,4,b3f02d1d152a06f2b4af910ec360d14c04d1356c97b9a4f639c53cea3e6d7d1d,1,results\heldout_approach\dqn_s22\episodes.csv,105,fixed,left_heavy,24.529545454545456,159.5,17.991666666666667,35,183,-81.29272598996538,220,37,14,18,0,0,300.0,-52.493750975932926,-5.422725002442164,-16.776250011590296,-6.600000000000003,33,0,234,14,b3f02d1d152a06f2b4af910ec360d14c04d1356c97b9a4f639c53cea3e6d7d1d
106,dqn,4016,left_heavy,left_heavy,14.287330316742082,103.5,10.525,19,195,-58.77282155524954,221,26,0,2,0,0,300.0,-39.46875072875992,-1.076154168821086,-11.827916657668544,-6.400000000000003,32,5,221,0,d3beef5d7cc547a07b8ca95aa3debad39cdf7a2d680eee8e484ea0fbeb169de5,1,results\heldout_approach\dqn_s22\episodes.csv,106,fixed,left_heavy,25.68872549019608,160.0,17.473333333333333,29,169,-80.36043033916573,204,35,17,20,0,0,300.0,-51.36875116964802,-5.144387497916613,-17.24729167160112,-6.600000000000003,33,0,221,17,d3beef5d7cc547a07b8ca95aa3debad39cdf7a2d680eee8e484ea0fbeb169de5
107,dqn,4017,left_heavy,left_heavy,13.948924731182796,93.5,8.648333333333333,22,164,-49.873542452867696,186,22,0,2,0,0,300.0,-32.43125080689788,-0.8864583329843297,-10.155833312985484,-6.400000000000003,32,7,186,0,5c03a20ffac4c5b69093ad8fe20851acfaa7d1ba256a9a7f8b58f4d524cfa661,1,results\heldout_approach\dqn_s22\episodes.csv,107,fixed,left_heavy,29.5207100591716,151.0,16.631666666666668,32,130,-76.83535070015715,169,39,17,20,0,0,300.0,-48.55000069690868,-4.888058320098934,-16.79729168314951,-6.600000000000003,33,0,186,17,5c03a20ffac4c5b69093ad8fe20851acfaa7d1ba256a9a7f8b58f4d524cfa661
108,dqn,4018,left_heavy,left_heavy,14.426190476190476,117.0,10.101666666666668,24,176,-55.770571621995614,210,34,0,10,0,0,300.0,-36.35000078426674,-1.130570834408717,-11.890000003320168,-6.400000000000003,32,6,210,0,9b51698b4e2c29cbaca98f99a4be0020ba5bee7387095b0a1b4cff13772de342,1,results\heldout_approach\dqn_s22\episodes.csv,108,fixed,left_heavy,28.638418079096045,160.0,16.903333333333332,33,145,-77.90420098136966,177,32,33,36,0,0,300.0,-48.54375097248703,-5.375866673023846,-17.384583335858764,-6.600000000000003,33,0,210,33,9b51698b4e2c29cbaca98f99a4be0020ba5bee7387095b0a1b4cff13772de342
109,dqn,4019,left_heavy,left_heavy,14.96039603960396,88.0,10.073333333333334,23,172,-54.864333873349096,202,30,0,8,0,0,300.0,-37.46875054994598,-1.2053749990554934,-9.990208324347623,-6.200000000000003,31,7,202,0,46ce4f9a03d5368c30b3693cd158deb1e7ed2f89324c0407f539d65e3578b9c0,1,results\heldout_approach\dqn_s22\episodes.csv,109,fixed,left_heavy,27.15254237288136,149.5,16.025,30,143,-73.29385891561317,177,34,25,28,0,0,300.0,-46.05625056149438,-4.785733335022088,-15.851875019096752,-6.600000000000003,33,0,202,25,46ce4f9a03d5368c30b3693cd158deb1e7ed2f89324c0407f539d65e3578b9c0
110,dqn,4020,left_heavy,left_heavy,15.485645933014354,83.5,10.79,22,178,-56.98637582406884,209,31,0,7,0,0,300.0,-40.20625084731728,-1.1361666680873894,-9.243958308664164,-6.400000000000003,32,8,209,0,ef5b7b8c6407732590a00202c07fbdf2d5ef47d405d9b586ba19c08d35c02880,1,results\heldout_approach\dqn_s22\episodes.csv,110,fixed,left_heavy,29.963687150837988,165.5,17.883333333333333,30,143,-81.55903443377106,179,36,30,33,0,0,300.0,-51.23125111544505,-5.920699996101758,-17.80708332222421,-6.600000000000003,33,0,209,30,ef5b7b8c6407732590a00202c07fbdf2d5ef47d405d9b586ba19c08d35c02880
111,dqn,4021,left_heavy,left_heavy,10.997237569060774,55.0,6.635,16,173,-38.275417325681325,181,8,0,1,0,0,300.0,-24.88125065620989,-0.5150000012137752,-6.479166668257674,-6.400000000000003,32,5,181,0,11fe06b426aeca580fbd1a3addd7762587507e466395f72b2c636a642cef82c1,1,results\heldout_approach\dqn_s22\episodes.csv,111,fixed,left_heavy,25.232954545454547,142.5,14.805,28,143,-69.51685086091385,176,33,5,8,0,0,300.0,-44.10000085318461,-3.871433341045485,-14.94541666668373,-6.600000000000003,33,0,181,5,11fe06b426aeca580fbd1a3addd7762587507e466395f72b2c636a642cef82c1
112,dqn,4022,left_heavy,left_heavy,15.048223350253808,89.0,9.881666666666666,18,179,-54.01640904567105,197,18,0,2,0,0,300.0,-37.03750071441755,-0.9355750013179206,-9.443333329935554,-6.600000000000003,33,7,197,0,f893841e9cee1c87fa906e54bdf285cffeb5051ab0005cc9b6a8cf9d729229e3,1,results\heldout_approach\dqn_s22\episodes.csv,112,fixed,left_heavy,28.01685393258427,161.5,16.625,27,147,-76.13276727634437,178,31,19,22,0,0,300.0,-45.63125061569736,-5.864433333877969,-18.03708332676907,-6.600000000000003,33,0,197,19,f893841e9cee1c87fa906e54bdf285cffeb5051ab0005cc9b6a8cf9d729229e3
113,dqn,4023,left_heavy,left_heavy,22.635135135135137,105.0,16.75,41,188,-74.38693407226963,222,34,6,9,0,0,300.0,-51.35000076517463,-3.172766664998198,-13.66416664209682,-6.200000000000003,31,7,228,6,c9bed299bc3cb66e48f39923dae6894152cfe0af3c557353b0538278dd3a64be,1,results\heldout_approach\dqn_s22\episodes.csv,113,fixed,left_heavy,22.97342995169082,149.0,15.853333333333332,30,174,-74.1548344126364,207,33,21,24,0,0,300.0,-46.05625107884407,-4.759208332483835,-16.739375001308503,-6.600000000000003,33,0,228,21,c9bed299bc3cb66e48f39923dae6894152cfe0af3c557353b0538278dd3a64be
114,dqn,4024,left_heavy,left_heavy,13.492924528301886,118.0,9.536666666666669,22,184,-54.96905067747208,212,28,0,3,0,0,300.0,-35.46250068722293,-1.1261333327296597,-11.980416657519534,-6.400000000000003,32,6,212,0,ee99ae2fca96d4f984d095daf554fa22f1d605699e1d03abcc113cd32ceb6c7e,1,results\heldout_approach\dqn_s22\episodes.csv,114,fixed,left_heavy,25.09067357512953,160.5,16.143333333333334,27,163,-77.07677601529797,193,30,19,22,0,0,300.0,-47.73125099996105,-4.58865000873848,-18.15687500659844,-6.600000000000003,33,0,212,19,ee99ae2fca96d4f984d095daf554fa22f1d605699e1d03abcc113cd32ceb6c7e
115,dqn,4025,left_heavy,left_heavy,10.99740932642487,57.0,7.075,18,188,-39.84687986140927,193,5,0,3,0,0,300.0,-26.531250691972676,-0.5347958342157655,-6.580833335220814,-6.200000000000003,31,6,193,0,e678a63a0e1aa75f7d31de6e9dd74986dacbf7b342a3401cadf73a81734d5993,1,results\heldout_approach\dqn_s22\episodes.csv,115,fixed,left_heavy,24.0531914893617,159.5,15.076666666666666,31,155,-71.73536770696883,188,33,5,8,0,0,300.0,-44.05000102939084,-4.467658329351252,-16.617708348226717,-6.600000000000003,33,0,193,5,e678a63a0e1aa75f7d31de6e9dd74986dacbf7b342a3401cadf73a81734d5993
116,dqn,4026,left_heavy,left_heavy,13.650273224043715,114.5,8.326666666666666,16,170,-49.311217409138784,183,13,0,2,0,0,300.0,-31.22500075213611,-0.8591333327109163,-10.627083324291748,-6.600000000000003,33,5,183,0,512b87926a2effbfc5fe672d63b9e7fe8893a1b875b1924063c30c092e77b3ad,1,results\heldout_approach\dqn_s22\episodes.csv,116,fixed,left_heavy,28.91860465116279,160.5,16.581666666666667,28,140,-77.2884884375417,172,32,11,14,0,0,300.0,-47.74375094845891,-5.288695829924109,-17.656041659158653,-6.600000000000003,33,0,183,11,512b87926a2effbfc5fe672d63b9e7fe8893a1b875b1924063c30c092e77b3ad
117,dqn,4027,left_heavy,left_heavy,15.36,100.0,10.24,21,186,-57.56140911575495,200,14,0,1,0,0,300.0,-38.36875079292804,-1.1551583320935603,-11.23749999073334,-6.800000000000003,34,6,200,0,35db5226d425c8d44f5b024c8e8f03be1cce258edb2785a50f712e03c9a09e63,1,results\heldout_approach\dqn_s22\episodes.csv,117,fixed,left_heavy,27.378238341968917,160.0,17.615,31,159,-81.68020519651836,193,34,7,11,0,0,300.0,-52.40000102343038,-5.077912505882707,-17.60229166720529,-6.600000000000003,33,0,200,7,35db5226d425c8d44f5b024c8e8f03be1cce258edb2785a50f712e03c9a09e63
118,dqn,4028,left_heavy,left_heavy,13.70053475935829,100.5,8.54,17,171,-50.39829255564037,187,16,0,3,0,0,300.0,-32.02500090096146,-0.9026666659898186,-11.070624988689094,-6.400000000000003,32,4,187,0,98b9fcb7b61e03163aefe39883b2b45caf18547a8e04eadf8006af5966e344f5,1,results\heldout_approach\dqn_s22\episodes.csv,118,fixed,left_heavy,28.56983240223464,145.0,17.048333333333332,29,144,-79.22272552470167,179,35,8,11,0,0,300.0,-51.36875055124983,-4.700433324574989,-16.553541648876845,-6.600000000000003,33,0,187,8,98b9fcb7b61e03163aefe39883b2b45caf18547a8e04eadf8006af5966e344f5
119,dqn,4029,left_heavy,left_heavy,16.95531914893617,160.0,13.285,25,195,-76.05058415634625,235,40,0,7,0,0,300.0,-49.80625083064661,-1.9355833323912512,-17.908749993308454,-6.400000000000003,32,8,235,0,b7645f580652314642a70ca5d1f1e66597eeb616496e4c5e31be966bf0f860c0,1,results\heldout_approach\dqn_s22\episodes.csv,119,fixed,left_heavy,25.10576923076923,160.0,17.411666666666665,30,177,-80.38719266082548,208,31,27,30,0,0,300.0,-50.32500103814528,-5.496149985724333,-17.966041636955936,-6.600000000000003,33,0,235,27,b7645f580652314642a70ca5d1f1e66597eeb616496e4c5e31be966bf0f860c0
120,dqn,4030,left_heavy,left_heavy,12.630434782608695,130.0,8.716666666666667,17,172,-52.85940073461608,207,35,0,7,0,0,300.0,-32.68750074272975,-0.9216916672034132,-12.650208324682888,-6.600000000000003,33,7,207,0,08def76e767f8b92a4799f240e797fe917d9ac22d312fdbe2ac5419f06f0d7a1,1,results\heldout_approach\dqn_s22\episodes.csv,120,fixed,left_heavy,27.23463687150838,161.0,16.256666666666668,29,146,-74.80429654786934,179,33,28,31,0,0,300.0,-46.11875071423128,-5.232420827188621,-16.8531250064494,-6.600000000000003,33,0,207,28,08def76e767f8b92a4799f240e797fe917d9ac22d312fdbe2ac5419f06f0d7a1
121,dqn,4001,heavy,heavy,28.72558139534884,166.0,41.17333333333333,98,337,-151.74132155777116,430,93,0,4,0,0,300.0,-121.78750074561684,-7.711320821649137,-16.642499990505158,-5.600000000000002,28,6,430,0,621d4004e5d79a147f654591bdbcc36b02a4a68706de52e0bcb87b24ca6c6576,1,results\heldout_approach\dqn_s22\episodes.csv,121,fixed,heavy,29.394186046511628,101.0,42.13166666666667,85,313,-157.40826341863874,430,117,0,3,0,0,300.0,-130.58125093579292,-6.594304160472527,-13.632708322373215,-6.600000000000003,33,0,430,0,621d4004e5d79a147f654591bdbcc36b02a4a68706de52e0bcb87b24ca6c6576
122,dqn,4002,heavy,heavy,32.92307692307692,137.5,47.08,121,326,-165.65031760767377,429,103,0,2,0,0,300.0,-133.95000094128773,-9.199275002459032,-17.101041663927028,-5.400000000000002,27,10,429,0,2cea703fb50f43923d77c8070e08f00fb1f019c958aa6ffe4ce8638acf2c482c,1,results\heldout_approach\dqn_s22\episodes.csv,122,fixed,heavy,30.926573426573427,132.0,44.225,98,310,-168.57692952977015,429,119,0,2,0,0,300.0,-137.76875037001446,-8.079220826728122,-16.128958333027544,-6.600000000000003,33,0,429,0,2cea703fb50f43923d77c8070e08f00fb1f019c958aa6ffe4ce8638acf2c482c
123,dqn,4003,heavy,heavy,37.92176870748299,173.0,55.745,107,317,-183.61911262764752,441,124,0,3,0,0,300.0,-149.34375013923272,-12.108279159778611,-16.767083328636353,-5.400000000000002,27,8,441,0,5d360a2fff74b785f7e51605e84db32f75918e2bf0c1ea1adb26496f1385b0d9,1,results\heldout_approach\dqn_s22\episodes.csv,123,fixed,heavy,32.94444444444444,151.5,48.428333333333335,96,318,-185.8935132847264,441,123,0,3,0,0,300.0,-152.07500080252066,-10.3262208255801,-16.892291656625456,-6.600000000000003,33,0,441,0,5d360a2fff74b785f7e51605e84db32f75918e2bf0c1ea1adb26496f1385b0d9
124,dqn,4004,heavy,heavy,31.837209302325583,124.0,45.63333333333333,99,330,-158.26518824805223,430,100,0,3,0,0,300.0,-129.81250075763091,-8.262270840669228,-14.790416649752297,-5.400000000000002,27,8,430,0,f917b0c8da3c3d6b9f1894fceb46466b33d30c637c8fe65b6a0d5d6dd37df21e,1,results\heldout_approach\dqn_s22\episodes.csv,124,fixed,heavy,31.72209302325581,141.5,45.46833333333333,87,313,-169.23808754062486,430,117,0,3,0,0,300.0,-138.23750003892928,-8.52954583560786,-15.871041666087692,-6.600000000000003,33,0,430,0,f917b0c8da3c3d6b9f1894fceb46466b33d30c637c8fe65b6a0d5d6dd37df21e
125,dqn,4005,heavy,heavy,28.145994832041342,125.5,36.30833333333333,86,300,-143.14747582277994,387,87,0,2,0,0,300.0,-116.87500081723556,-5.8035166698718985,-14.4689583356725,-6.000000000000003,30,5,387,0,783916dd5cdf62a214ce4b85a08bbb8000295c43d709b0d427d5f10a10b257f3,1,results\heldout_approach\dqn_s22\episodes.csv,125,fixed,heavy,29.75968992248062,120.0,38.39,80,295,-157.82660471697017,387,92,0,2,0,0,300.0,-129.40625056810677,-6.798270834611319,-15.022083314252102,-6.600000000000003,33,0,387,0,783916dd5cdf62a214ce4b85a08bbb8000295c43d709b0d427d5f10a10b257f3
126,dqn,4006,heavy,heavy,32.21561771561772,143.0,46.068333333333335,110,328,-159.08314691584587,429,101,0,2,0,0,300.0,-130.6375010823831,-8.353562490414333,-14.692083343048584,-5.400000000000002,27,8,429,0,99615966aa0fc3bf31529a090b4dd558c8b8e53e0517322b347113f2228ac7b5,1,results\heldout_approach\dqn_s22\episodes.csv,126,fixed,heavy,32.26107226107226,113.0,46.13333333333333,92,308,-173.02345433623043,429,121,0,2,0,0,300.0,-144.58125016558915,-7.829912504590903,-14.01229166605044,-6.600000000000003,33,0,429,0,99615966aa0fc3bf31529a090b4dd558c8b8e53e0517322b347113f2228ac7b5
127,dqn,4007,heavy,heavy,31.904176904176904,141.5,43.28333333333333,99,319,-160.9175757232726,407,88,0,4,0,0,300.0,-130.61875075567514,-8.729866657815728,-15.96895830978172,-5.600000000000002,28,7,407,0,42bdd4e75f6e301be3852e3af201411db040e8ac56d97a1110afa19fd150c228,1,results\heldout_approach\dqn_s22\episodes.csv,127,fixed,heavy,31.393120393120395,128.0,42.59,88,310,-170.61017522486142,407,97,0,4,0,0,300.0,-139.5375001942739,-8.80413335429257,-15.668541676294996,-6.600000000000003,33,0,407,0,42bdd4e75f6e301be3852e3af201411db040e8ac56d97a1110afa19fd150c228
128,dqn,4008,heavy,heavy,30.857655502392344,190.0,42.995,98,308,-158.17801274858147,418,110,0,2,0,0,300.0,-126.53750023571774,-8.620929184306442,-17.419583328557195,-5.600000000000002,28,8,418,0,e4d29012096f5bcefa9370ba125d9cd5aa562418262cde8b5cb3f616cfdc8c95,1,results\heldout_approach\dqn_s22\episodes.csv,128,fixed,heavy,31.385167464114836,139.5,43.73,93,301,-167.15368830176672,418,117,0,2,0,0,300.0,-137.5875007836148,-7.701395836976738,-15.264791681175115,-6.600000000000003,33,0,418,0,e4d29012096f5bcefa9370ba125d9cd5aa562418262cde8b5cb3f616cfdc8c95
